time_s,targetspeed_kph,cycleDistance_m,HaulTruck_speed_kph,HaulTruck_distance_m,HaulTruck_elevation_m,HaulTruck_trackgrade_perc,HaulTruck_heading_deg,HaulTruck_throttle_perc,HaulTruck_battery_soc_perc,HaulTruck_battery_power_kW,HaulTruck_payloadpresent
116.99999999999386,50.0,591.0701941463678,25.774772636125522,591.2136172115436,9.107525333261478,9.999999999999964,0.0,100.0,94.00363930734196,2488.3551596316943,1.0
117.99999999999366,50.0,597.9682058326079,23.805491792123775,598.1006665279015,9.796230264897263,9.999999999999964,0.0,100.0,93.9863588421817,2488.4309793538814,1.0
118.99999999999346,50.0,604.3454087569228,22.038678760928494,604.4680308427345,10.43296669638057,10.000000000000053,0.0,100.0,93.96907762338407,2488.5747983983724,1.0
119.99999999999326,50.0,610.2591100852674,20.48169525975134,610.3730587249801,11.023469484605112,9.999999999999964,0.0,100.0,93.95179516034707,2488.790893916908,1.0
120.99999999999307,50.0,615.7680036969914,19.136612438936197,615.8744562213742,11.57360923424451,9.999999999999964,0.0,100.0,93.9345109582807,2489.0756400031028,1.0
121.99999999999287,50.0,620.9305379810094,17.999071769752142,621.0306482578036,12.089228437887447,9.999999999999964,0.0,100.0,93.91722457918122,2489.4160680642435,1.0
122.99999999999267,50.0,625.8030628888667,17.057943567858345,625.897923688279,12.575955980934992,10.000000000000053,0.0,100.0,93.89993570457321,2489.7909919281824,1.0
123.99999999999247,50.0,630.4380161684435,16.29603015361808,630.5286253165876,13.039026143765874,10.000000000000053,0.0,100.0,93.88264418076236,2490.1748787734987,1.0
124.99999999999227,50.0,634.8824367047358,15.69173115940802,634.9696723994651,13.483130852053653,9.999999999999964,0.0,100.0,93.8653500312029,2490.5431519524313,1.0
125.99999999999207,50.0,639.1770241865894,15.221255926931152,639.2616325738544,13.912326869492533,10.000000000000053,0.0,100.0,93.84805343322645,2490.8767847930067,1.0
126.99999999999187,50.0,643.3558242606272,14.860822709755638,643.4384192588059,14.330005537987692,9.999999999999964,0.0,100.0,93.8307546701767,2491.1645837355672,1.0
127.99999999999167,50.0,647.4464711655319,14.588388335177648,647.5275439674326,14.738918008850401,10.000000000000053,0.0,100.0,93.81345407656758,2491.402943453187,1.0
128.99999999999218,50.0,651.470824316308,14.38470262531799,651.5507588258811,15.141239494695196,9.999999999999964,0.0,100.0,93.7961519911772,2491.5939720744736,1.0
129.9999999999927,50.0,655.4458112153342,14.233721604993441,655.5249018434145,15.53865379644855,10.000000000000053,0.0,100.0,93.77884872534901,2491.7431524450626,1.0
130.9999999999932,50.0,659.3843189183301,14.12254858048675,659.4627880925382,15.9324424213609,9.999999999999964,0.0,100.0,93.76154454668641,2491.8573447660374,1.0
131.99999999999372,50.0,663.2960288649263,14.04109943577018,663.3740427010549,16.323567882212597,10.000000000000142,0.0,100.0,93.74423967447044,2491.943436841873,1.0
132.99999999999423,50.0,667.1881405613848,13.981652106269683,667.2658220380173,16.71274581590888,9.999999999999964,0.0,100.0,93.72693428228285,2492.0076081589846,1.0
133.99999999999474,50.0,671.0659668572105,13.938384786632511,671.1434064222664,17.1005042543338,10.000000000000142,0.0,100.0,93.70962850412319,2492.055037155699,1.0
134.99999999999525,50.0,674.9334059340811,13.906958719740981,675.0106697868803,17.48723059079519,9.999999999999964,0.0,100.0,93.69232244156258,2492.0898739340096,1.0
135.99999999999577,50.0,678.7933058885596,13.884167780312449,678.8704423073077,17.873207842837928,9.999999999999964,0.0,100.0,93.67501617057596,2492.1153449331377,1.0
136.99999999999628,50.0,682.647741125916,13.867657509286245,682.7247852268199,18.25864213478921,9.999999999999964,0.0,100.0,93.65770974744737,2492.133906035939,1.0
137.9999999999968,50.0,686.4982190938019,13.85570671876741,686.5751963704641,18.643683249153664,9.999999999999964,0.0,100.0,93.64040321358262,2492.1473989507003,1.0
138.9999999999973,50.0,690.3458334186149,13.847061317113445,690.4227623530227,19.02843984740951,9.999999999999964,0.0,100.0,93.62309659928825,2492.1571902603728,1.0
139.9999999999978,50.0,694.1913765484243,13.840809740088625,694.2682705258087,19.412990664688106,9.999999999999964,0.0,100.0,93.60578992666572,2492.1642863564366,1.0
140.99999999999832,50.0,698.0354221922084,13.836290549987483,698.1122908994479,19.797392702052022,9.999999999999964,0.0,100.0,93.58848321179002,2492.1694243688435,1.0
141.99999999999883,50.0,701.8783854342827,13.833024407828358,701.9552358780288,20.181687199910105,9.999999999999964,0.0,100.0,93.57117646633043,2492.1731421092336,1.0
142.99999999999935,50.0,705.7205664541394,13.830664257259155,705.7974037004466,20.56590398215187,10.000000000000142,0.0,100.0,93.55386969874644,2492.1758308684007,1.0
143.99999999999986,50.0,709.5621822624068,13.828958984593365,709.6390099731883,20.950064609426022,10.000000000000142,0.0,100.0,93.53656291516427,2492.1777747603473,1.0
145.00000000000037,50.0,713.4033897061241,13.8277269825141,713.4802105277995,21.33418466488711,10.000000000000142,0.0,100.0,93.5192561200173,2492.179179778712,1.0
146.00000000000088,50.0,717.2443021286218,13.826836956575105,717.3211179734474,21.718275409451888,9.999999999999964,0.0,100.0,93.50194931651221,2492.1801951202106,1.0
147.0000000000014,50.0,721.0850014255665,13.82619401010006,721.1618136751591,22.102344979623087,9.999999999999964,0.0,100.0,93.48464250696759,2492.1809287629944,1.0
148.0000000000019,50.0,724.9255467648838,13.825729566269167,725.0023564173947,22.486399253846674,9.999999999999964,0.0,100.0,93.46733569305916,2492.181458811393,1.0
149.00000000000242,50.0,728.7659808913659,13.825394074689616,728.8427886678708,22.870442478894276,9.999999999999964,0.0,100.0,93.45002887599806,2492.181841738688,1.0
150.00000000000293,50.0,732.6063346837427,13.825151735941697,732.6831411051344,23.254477722620592,10.000000000000142,0.0,100.0,93.43272205665937,2492.182118366212,1.0
151.00000000000344,50.0,736.4466304479649,13.824976687237303,736.5234358905166,23.638507201158763,10.000000000000142,0.0,100.0,93.4154152356755,2492.1823181953237,1.0
152.00000000000395,50.0,740.286884296842,13.82485024528595,740.3636890323535,24.022532515342483,10.000000000000142,0.0,100.0,93.39810841350304,2492.1824625433273,1.0
153.00000000000446,50.0,744.1271078693316,13.824758913748589,744.2039120941338,24.406554821520547,9.999999999999964,0.0,100.0,93.38080159047206,2492.182566812187,1.0
154.00000000000497,50.0,747.967309572631,13.82469294345928,748.0441134285395,24.790574954961066,9.999999999999964,0.0,100.0,93.36349476682099,2492.1826421291053,1.0
155.00000000000549,50.0,751.8074954794737,13.824645292176639,751.8842990689249,25.174593518999604,9.999999999999964,0.0,100.0,93.34618794272195,2492.182696532523,1.0
156.000000000006,50.0,755.6476699763233,13.824610873055235,755.724473373309,25.558610949438002,9.999999999999964,0.0,100.0,93.3288811182994,2492.182735829283,1.0
157.0000000000065,50.0,759.4878362315973,13.82458601173274,759.564639489563,25.942627561063393,9.999999999999964,0.0,100.0,93.3115742936431,2492.1827642140333,1.0
158.00000000000702,50.0,763.3279965338911,13.824568054139036,763.4047996914412,26.3266435812512,9.999999999999964,0.0,100.0,93.29426746881802,2492.182784716768,1.0
159.00000000000753,50.0,767.1681525362869,13.824555083192458,767.2449556213058,26.710659174237644,9.999999999999964,0.0,100.0,93.27696064387095,2492.1827995261638,1.0
160.00000000000804,50.0,771.0083054328251,13.824545714156159,771.0851084654541,27.09467445865243,9.999999999999964,0.0,100.0,93.25965381883584,2492.1828102231652,1.0
161.00000000000855,50.0,774.8484560859735,13.824538946816544,774.9252590807607,27.478689520183075,10.000000000000142,0.0,100.0,93.24234699373709,2492.1828179497247,1.0
162.00000000000907,50.0,778.6886051187014,13.824534058707599,778.7654080861553,27.862704420722515,9.999999999999964,0.0,100.0,93.22504016859237,2492.1828235306966,1.0
163.00000000000958,50.0,782.5287529809854,13.824530527984347,782.605555928696,28.246719204976614,10.000000000000142,0.0,100.0,93.20773334341449,2492.182827561886,1.0
164.0000000000101,50.0,786.3688999978483,13.824527977712938,786.4457029312983,28.6307339052368,9.999999999999964,0.0,100.0,93.19042651821263,2492.182830473651,1.0
165.0000000000106,50.0,790.209046404056,13.824526135630457,790.2858493272055,29.014748544827466,9.999999999999964,0.0,100.0,93.17311969299348,2492.182832576845,1.0
166.0000000000111,50.0,794.0491923691819,13.824524805078921,794.1259952848912,29.39876314059603,9.999999999999964,0.0,100.0,93.1558128677618,2492.182834096,1.0
167.00000000001162,50.0,797.8893380157115,13.824523844010507,797.9661409260466,29.782777704711535,9.999999999999964,0.0,100.0,93.13850604252106,2492.1828351932986,1.0
168.00000000001214,50.0,801.7294834321156,13.824523149822854,801.806286338569,30.166792245963773,9.999999999999964,0.0,100.0,93.12119921727381,2492.182835985886,1.0
169.00000000001265,50.0,805.5696286822989,13.824522648405395,805.6464315859484,30.5508067707017,9.999999999999964,0.0,100.0,93.10389239202183,2492.182836558379,1.0
170.00000000001316,50.0,809.409773812419,13.824522286227442,809.4865767140433,30.934821283511173,9.999999999999964,0.0,100.0,93.08658556676649,2492.1828369718964,1.0
171.00000000001367,50.0,813.2499188558166,13.824522024623331,813.3267217559782,31.318835787704657,9.999999999999964,0.0,100.0,93.06927874150865,2492.1828372705822,1.0
172.00000000001418,50.0,817.0900638365739,13.824521835664536,817.1668667356788,31.70285028567472,9.999999999999964,0.0,100.0,93.05197191624906,2492.182837486326,1.0
173.0000000000147,50.0,820.9302087720853,13.824521699178048,821.0070116704269,32.08686477914957,10.000000000000142,0.0,100.0,93.0346650909882,2492.1828376421595,1.0
174.0000000000152,50.0,824.7703536749157,13.824521600592744,824.847156572706,32.47087926937746,10.000000000000142,0.0,100.0,93.01735826572636,2492.1828377547185,1.0
175.00000000001572,50.0,828.6104985541398,13.824521529383786,828.687301451532,32.85489375726009,10.000000000000142,0.0,100.0,93.0000514404639,2492.182837836022,1.0
176.00000000001623,50.0,832.4506434163135,13.824521477948974,832.5274463134181,33.23890824344868,10.000000000000142,0.0,100.0,92.98274461520093,2492.182837894748,1.0
177.00000000001674,50.0,836.2907882661713,13.82452144079719,836.367591163068,33.622922728413684,9.999999999999787,0.0,100.0,92.9654377899376,2492.182837937166,1.0
178.00000000001725,50.0,840.1309331071332,13.82452141396214,840.20773600388,34.00693721249487,10.000000000000142,0.0,100.0,92.94813096467396,2492.1828379678045,1.0
179.00000000001776,50.0,843.971077941669,13.824521394578968,844.0478808383074,34.39095169593766,9.999999999999787,0.0,100.0,92.93082413941033,2492.1828379899353,1.0
